antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Samsung Galaxy A52 Smartphone'}),"frozenset({'Xiaomi Redmi Note 11 Smartphone', 'HP Pavilion 15 Laptop'})",0.2946666666666667,0.085,0.025,0.08484162895927602,0.9981368112856002,1.0,-4.666666666667055e-05,0.9998269468479605,-0.0026395173453999175,0.07048872180451128,-0.00017308310461637606,0.18947963800904977
frozenset({'HP Pavilion 15 Laptop'}),"frozenset({'Samsung Galaxy A52 Smartphone', 'Xiaomi Redmi Note 11 Smartphone'})",0.2951666666666667,0.0885,0.025,0.08469791078486731,0.9570385399420036,1.0,-0.0011222499999999982,0.9958460826650216,-0.059875420710750984,0.06970260223048327,-0.004171244339147212,0.183591893245541
"frozenset({'Mi Fast Charger 20W', 'Lenovo Tab M10 Tablet'})",frozenset({'JBL C200 Bass Earphones'}),0.08516666666666667,0.30583333333333335,0.026,0.30528375733855184,0.9982030212704692,1.0,-4.680555555555688e-05,0.9992089201877933,-0.001963940422089898,0.07123287671232877,-0.000791706114931338,0.19514869065837673
"frozenset({'Mi Fast Charger 20W', 'JBL C200 Bass Earphones'})",frozenset({'Lenovo Tab M10 Tablet'}),0.093,0.2926666666666667,0.026,0.27956989247311825,0.9552502020721579,1.0,-0.0012180000000000038,0.981820895522388,-0.04911290322580661,0.07228915662650602,-0.018515703383904476,0.1842040806329145
"frozenset({'Lenovo Tab M10 Tablet', 'JBL C200 Bass Earphones'})",frozenset({'Mi Fast Charger 20W'}),0.09266666666666666,0.30316666666666664,0.026,0.2805755395683453,0.9254828133095503,1.0,-0.002093444444444443,0.9685983333333334,-0.08150737377626457,0.07030193780982424,-0.0324196992561416,0.18316847346751514
frozenset({'Mi Fast Charger 20W'}),"frozenset({'Lenovo Tab M10 Tablet', 'JBL C200 Bass Earphones'})",0.30316666666666664,0.09266666666666666,0.026,0.085761407366685,0.9254828133095504,1.0,-0.002093444444444443,0.9924469833633995,-0.10357888949972505,0.07030193780982424,-0.007610498861111309,0.18316847346751514
frozenset({'Lenovo Tab M10 Tablet'}),"frozenset({'Mi Fast Charger 20W', 'JBL C200 Bass Earphones'})",0.2926666666666667,0.093,0.026,0.0888382687927107,0.955250202072158,1.0,-0.0012180000000000038,0.9954325,-0.06211539115357173,0.07228915662650602,-0.004588457780914331,0.1842040806329145
frozenset({'JBL C200 Bass Earphones'}),"frozenset({'Mi Fast Charger 20W', 'Lenovo Tab M10 Tablet'})",0.30583333333333335,0.08516666666666667,0.026,0.08501362397820163,0.9982030212704692,1.0,-4.680555555555688e-05,0.9998327377407188,-0.0025866369881414547,0.07123287671232877,-0.00016729024062493093,0.19514869065837673
"frozenset({'Lenovo Tab M10 Tablet', 'Samsung Galaxy A52 Smartphone'})",frozenset({'JBL C200 Bass Earphones'}),0.08483333333333333,0.30583333333333335,0.025,0.29469548133595286,0.9635819553219167,1.0,-0.0009448611111111081,0.9842084493964716,-0.039660007112333945,0.06836827711941659,-0.01604492484616637,0.18821967527288105
"frozenset({'Lenovo Tab M10 Tablet', 'JBL C200 Bass Earphones'})",frozenset({'Samsung Galaxy A52 Smartphone'}),0.09266666666666666,0.2946666666666667,0.025,0.26978417266187055,0.9155571470425471,1.0,-0.002305777777777778,0.9659244663382596,-0.09227130038861374,0.06899724011039558,-0.0352776380030191,0.17731290081057327
"frozenset({'Samsung Galaxy A52 Smartphone', 'JBL C200 Bass Earphones'})",frozenset({'Lenovo Tab M10 Tablet'}),0.08933333333333333,0.2926666666666667,0.025,0.27985074626865675,0.9562098391867542,1.0,-0.0011448888888888897,0.982203799654577,-0.04788015092656274,0.0700280112044818,-0.018118643352511694,0.18263607928467007
frozenset({'Lenovo Tab M10 Tablet'}),"frozenset({'Samsung Galaxy A52 Smartphone', 'JBL C200 Bass Earphones'})",0.2926666666666667,0.08933333333333333,0.025,0.08542141230068337,0.9562098391867542,1.0,-0.0011448888888888897,0.9957227065172269,-0.06080706268367821,0.0700280112044818,-0.004295667312573168,0.18263607928467007
frozenset({'Samsung Galaxy A52 Smartphone'}),"frozenset({'Lenovo Tab M10 Tablet', 'JBL C200 Bass Earphones'})",0.2946666666666667,0.09266666666666666,0.025,0.08484162895927602,0.9155571470425471,1.0,-0.002305777777777778,0.9914495261639885,-0.11564095134074853,0.06899724011039558,-0.00862421496038645,0.17731290081057327
frozenset({'JBL C200 Bass Earphones'}),"frozenset({'Lenovo Tab M10 Tablet', 'Samsung Galaxy A52 Smartphone'})",0.30583333333333335,0.08483333333333333,0.025,0.08174386920980926,0.9635819553219167,1.0,-0.0009448611111111081,0.996635509396637,-0.05163449788619597,0.06836827711941659,-0.0033758486143042063,0.18821967527288105
"frozenset({'Lenovo Tab M10 Tablet', 'Xiaomi Redmi Note 11 Smartphone'})",frozenset({'JBL C200 Bass Earphones'}),0.087,0.30583333333333335,0.026833333333333334,0.3084291187739464,1.0084875818221681,1.0,0.00022583333333333483,1.003753462603878,0.009218126033212527,0.0733151183970856,0.0037394268052048933,0.19808376919623752
"frozenset({'Lenovo Tab M10 Tablet', 'JBL C200 Bass Earphones'})",frozenset({'Xiaomi Redmi Note 11 Smartphone'}),0.09266666666666666,0.30233333333333334,0.026833333333333334,0.28956834532374104,0.957778429957247,1.0,-0.001182888888888886,0.9820320675105485,-0.046333894771659875,0.07288365776369397,-0.018296686110261307,0.1891612399165563
"frozenset({'Xiaomi Redmi Note 11 Smartphone', 'JBL C200 Bass Earphones'})",frozenset({'Lenovo Tab M10 Tablet'}),0.09,0.2926666666666667,0.026833333333333334,0.29814814814814816,1.0187294355859275,1.0,0.0004933333333333317,1.0078100263852243,0.020203399085386597,0.07540983606557376,0.007749502565713679,0.19491689867544082
frozenset({'Lenovo Tab M10 Tablet'}),"frozenset({'Xiaomi Redmi Note 11 Smartphone', 'JBL C200 Bass Earphones'})",0.2926666666666667,0.09,0.026833333333333334,0.09168564920273348,1.0187294355859275,1.0,0.0004933333333333317,1.0018557993730408,0.02599212040674147,0.07540983606557376,0.0018523617612455825,0.19491689867544082
frozenset({'Xiaomi Redmi Note 11 Smartphone'}),"frozenset({'Lenovo Tab M10 Tablet', 'JBL C200 Bass Earphones'})",0.30233333333333334,0.09266666666666666,0.026833333333333334,0.08875413450937156,0.957778429957247,1.0,-0.001182888888888886,0.9957063924178261,-0.05943086821207751,0.07288365776369397,-0.004312122142500115,0.1891612399165563
frozenset({'JBL C200 Bass Earphones'}),"frozenset({'Lenovo Tab M10 Tablet', 'Xiaomi Redmi Note 11 Smartphone'})",0.30583333333333335,0.087,0.026833333333333334,0.08773841961852862,1.0084875818221681,1.0,0.00022583333333333483,1.000809438470729,0.012124104300105217,0.0733151183970856,0.0008087838099984898,0.19808376919623752
"frozenset({'Mi Fast Charger 20W', 'Samsung Galaxy A52 Smartphone'})",frozenset({'JBL C200 Bass Earphones'}),0.09066666666666667,0.30583333333333335,0.026333333333333334,0.2904411764705882,0.9496714217021958,1.0,-0.0013955555555555596,0.9783074265975819,-0.05507032866814004,0.07113912651958576,-0.022173575312478,0.1882723593524603
"frozenset({'Mi Fast Charger 20W', 'JBL C200 Bass Earphones'})",frozenset({'Samsung Galaxy A52 Smartphone'}),0.093,0.2946666666666667,0.026333333333333334,0.2831541218637993,0.9609302778183233,1.0,-0.0010706666666666677,0.98394,-0.04290389367528221,0.07287822878228781,-0.016322133463422584,0.1862603188504517
"frozenset({'Samsung Galaxy A52 Smartphone', 'JBL C200 Bass Earphones'})",frozenset({'Mi Fast Charger 20W'}),0.08933333333333333,0.30316666666666664,0.026333333333333334,0.2947761194029851,0.9723236483880763,1.0,-0.0007495555555555519,0.9881022927689596,-0.030309020820041728,0.07191624943104234,-0.012040967132764716,0.19081851599615995
frozenset({'Mi Fast Charger 20W'}),"frozenset({'Samsung Galaxy A52 Smartphone', 'JBL C200 Bass Earphones'})",0.30316666666666664,0.08933333333333333,0.026333333333333334,0.0868609125893348,0.9723236483880762,1.0,-0.0007495555555555519,0.9972923941400762,-0.03924477371426226,0.07191624943104234,-0.002714956893116983,0.19081851599615995
frozenset({'Samsung Galaxy A52 Smartphone'}),"frozenset({'Mi Fast Charger 20W', 'JBL C200 Bass Earphones'})",0.2946666666666667,0.093,0.026333333333333334,0.08936651583710406,0.9609302778183232,1.0,-0.0010706666666666677,0.9960099378881988,-0.05450226244343896,0.07287822878228781,-0.0040060464861035715,0.1862603188504517
frozenset({'JBL C200 Bass Earphones'}),"frozenset({'Mi Fast Charger 20W', 'Samsung Galaxy A52 Smartphone'})",0.30583333333333335,0.09066666666666667,0.026333333333333334,0.08610354223433242,0.9496714217021958,1.0,-0.0013955555555555596,0.9950069568674219,-0.07092939532125783,0.07113912651958576,-0.005018098715910103,0.1882723593524603
"frozenset({'Mi Fast Charger 20W', 'Xiaomi Redmi Note 11 Smartphone'})",frozenset({'JBL C200 Bass Earphones'}),0.0925,0.30583333333333335,0.026833333333333334,0.2900900900900901,0.9485234553354445,1.0,-0.0014562499999999992,0.9778236040609136,-0.056427395137072525,0.07222969941677883,-0.02267934200707307,0.18891425485430938
"frozenset({'Mi Fast Charger 20W', 'JBL C200 Bass Earphones'})",frozenset({'Xiaomi Redmi Note 11 Smartphone'}),0.093,0.30233333333333334,0.026833333333333334,0.2885304659498208,0.9543455323588339,1.0,-0.0012836666666666656,0.9805994962216624,-0.05010115202726872,0.07281772953414745,-0.019784329742254015,0.18864230022959616
"frozenset({'Xiaomi Redmi Note 11 Smartphone', 'JBL C200 Bass Earphones'})",frozenset({'Mi Fast Charger 20W'}),0.09,0.30316666666666664,0.026833333333333334,0.29814814814814816,0.9834463380367725,1.0,-0.0004516666666666627,0.992849604221636,-0.018161104409596413,0.0732484076433121,-0.0072018921576443105,0.19332915928572886
frozenset({'Mi Fast Charger 20W'}),"frozenset({'Xiaomi Redmi Note 11 Smartphone', 'JBL C200 Bass Earphones'})",0.30316666666666664,0.09,0.026833333333333334,0.08851017042330953,0.9834463380367725,1.0,-0.0004516666666666627,0.9983655006031363,-0.02358569250697324,0.0732484076433121,-0.0016371753590005177,0.19332915928572886
frozenset({'Xiaomi Redmi Note 11 Smartphone'}),"frozenset({'Mi Fast Charger 20W', 'JBL C200 Bass Earphones'})",0.30233333333333334,0.093,0.026833333333333334,0.08875413450937156,0.9543455323588339,1.0,-0.0012836666666666656,0.995340592861464,-0.06416925174753313,0.07281772953414745,-0.004681218843030256,0.18864230022959616
frozenset({'JBL C200 Bass Earphones'}),"frozenset({'Mi Fast Charger 20W', 'Xiaomi Redmi Note 11 Smartphone'})",0.30583333333333335,0.0925,0.026833333333333334,0.08773841961852862,0.9485234553354445,1.0,-0.0014562499999999992,0.9947804659498207,-0.07251137636758458,0.07222969941677883,-0.005246920530546979,0.18891425485430938
"frozenset({'Samsung Galaxy A52 Smartphone', 'Xiaomi Redmi Note 11 Smartphone'})",frozenset({'JBL C200 Bass Earphones'}),0.0885,0.30583333333333335,0.025,0.2824858757062147,0.92365953909389,1.0,-0.0020662499999999986,0.9674606299212598,-0.08313634763365685,0.0676895306859206,-0.03363379250005088,0.18211487245801197
"frozenset({'Xiaomi Redmi Note 11 Smartphone', 'JBL C200 Bass Earphones'})",frozenset({'Samsung Galaxy A52 Smartphone'}),0.09,0.2946666666666667,0.025,0.2777777777777778,0.942684766214178,1.0,-0.0015200000000000005,0.9766153846153847,-0.06262875978574374,0.06950880444856349,-0.023944549464398248,0.18130970336852692
"frozenset({'Samsung Galaxy A52 Smartphone', 'JBL C200 Bass Earphones'})",frozenset({'Xiaomi Redmi Note 11 Smartphone'}),0.08933333333333333,0.30233333333333334,0.025,0.27985074626865675,0.9256364264674424,1.0,-0.0020084444444444446,0.9687806563039725,-0.08106702066590128,0.06818181818181819,-0.03222539951936445,0.18127046684987413
frozenset({'Xiaomi Redmi Note 11 Smartphone'}),"frozenset({'Samsung Galaxy A52 Smartphone', 'JBL C200 Bass Earphones'})",0.30233333333333334,0.08933333333333333,0.025,0.08269018743109151,0.9256364264674423,1.0,-0.0020084444444444446,0.9927580128205127,-0.10326133526800763,0.06818181818181819,-0.0072948161444822395,0.18127046684987413
frozenset({'Samsung Galaxy A52 Smartphone'}),"frozenset({'Xiaomi Redmi Note 11 Smartphone', 'JBL C200 Bass Earphones'})",0.2946666666666667,0.09,0.025,0.08484162895927602,0.9426847662141781,1.0,-0.0015200000000000005,0.9943634116192831,-0.07935955447267666,0.06950880444856349,-0.00566853960519118,0.18130970336852692
frozenset({'JBL C200 Bass Earphones'}),"frozenset({'Samsung Galaxy A52 Smartphone', 'Xiaomi Redmi Note 11 Smartphone'})",0.30583333333333335,0.0885,0.025,0.08174386920980926,0.9236595390938901,1.0,-0.0020662499999999986,0.9926424332344214,-0.10639576047544458,0.0676895306859206,-0.007412101799441286,0.18211487245801197
"frozenset({'Mi Fast Charger 20W', 'Lenovo Tab M10 Tablet'})",frozenset({'Samsung Galaxy A52 Smartphone'}),0.08516666666666667,0.2946666666666667,0.025166666666666667,0.29549902152641877,1.0028247336869414,1.0,7.08888888888877e-05,1.0011814814814817,0.003079005693506166,0.07095864661654135,0.0011800872302723286,0.19045313067271163
"frozenset({'Mi Fast Charger 20W', 'Samsung Galaxy A52 Smartphone'})",frozenset({'Lenovo Tab M10 Tablet'}),0.09066666666666667,0.2926666666666667,0.025166666666666667,0.27757352941176466,0.9484289159855284,1.0,-0.0013684444444444464,0.9791077184054284,-0.05642294300897937,0.07026523964634714,-0.021338082829738956,0.1817822088972263
"frozenset({'Lenovo Tab M10 Tablet', 'Samsung Galaxy A52 Smartphone'})",frozenset({'Mi Fast Charger 20W'}),0.08483333333333333,0.30316666666666664,0.025166666666666667,0.2966601178781926,0.978538046876941,1.0,-0.0005519722222222176,0.9907490689013038,-0.023404851757101004,0.06936150666054204,-0.00933730990931461,0.18983638109412654
frozenset({'Mi Fast Charger 20W'}),"frozenset({'Lenovo Tab M10 Tablet', 'Samsung Galaxy A52 Smartphone'})",0.30316666666666664,0.08483333333333333,0.025166666666666667,0.08301264431006049,0.9785380468769409,1.0,-0.0005519722222222176,0.9980144884092726,-0.030514341172170594,0.06936150666054204,-0.001989461689972146,0.18983638109412654
frozenset({'Lenovo Tab M10 Tablet'}),"frozenset({'Mi Fast Charger 20W', 'Samsung Galaxy A52 Smartphone'})",0.2926666666666667,0.09066666666666667,0.025166666666666667,0.08599088838268792,0.9484289159855285,1.0,-0.0013684444444444464,0.9948843198338525,-0.07138592799967551,0.07026523964634714,-0.005141984916398917,0.1817822088972263
frozenset({'Samsung Galaxy A52 Smartphone'}),"frozenset({'Mi Fast Charger 20W', 'Lenovo Tab M10 Tablet'})",0.2946666666666667,0.08516666666666667,0.025166666666666667,0.08540723981900453,1.0028247336869416,1.0,7.08888888888877e-05,1.000263038548753,0.003993540229597198,0.07095864661654135,0.00026296937766936615,0.19045313067271163
"frozenset({'Mi Fast Charger 20W', 'Lenovo Tab M10 Tablet'})",frozenset({'Xiaomi Redmi Note 11 Smartphone'}),0.08516666666666667,0.30233333333333334,0.023833333333333335,0.2798434442270059,0.9256122741797329,1.0,-0.00191538888888889,0.9687708333333334,-0.08075364131535898,0.06553620531622364,-0.03223586589535705,0.17933737812232325
"frozenset({'Mi Fast Charger 20W', 'Xiaomi Redmi Note 11 Smartphone'})",frozenset({'Lenovo Tab M10 Tablet'}),0.0925,0.2926666666666667,0.023833333333333335,0.2576576576576577,0.8803792402881242,1.0,-0.0032383333333333326,0.9528398058252429,-0.13022569997151517,0.06595940959409595,-0.04949435769416917,0.1695463686921546
"frozenset({'Lenovo Tab M10 Tablet', 'Xiaomi Redmi Note 11 Smartphone'})",frozenset({'Mi Fast Charger 20W'}),0.087,0.30316666666666664,0.023833333333333335,0.27394636015325674,0.9036163611432328,1.0,-0.0025421666666666613,0.9597546174142483,-0.10460730255397341,0.06505914467697907,-0.04193299188721822,0.176280491786359
frozenset({'Mi Fast Charger 20W'}),"frozenset({'Lenovo Tab M10 Tablet', 'Xiaomi Redmi Note 11 Smartphone'})",0.30316666666666664,0.087,0.023833333333333335,0.07861462341946125,0.9036163611432328,1.0,-0.0025421666666666613,0.9908991646778044,-0.13275002502172148,0.06505914467697907,-0.009184421227315161,0.176280491786359
frozenset({'Lenovo Tab M10 Tablet'}),"frozenset({'Mi Fast Charger 20W', 'Xiaomi Redmi Note 11 Smartphone'})",0.2926666666666667,0.0925,0.023833333333333335,0.08143507972665148,0.8803792402881242,1.0,-0.0032383333333333326,0.9879541227526347,-0.1611396156312891,0.06595940959409595,-0.012192749612505252,0.1695463686921546
frozenset({'Xiaomi Redmi Note 11 Smartphone'}),"frozenset({'Mi Fast Charger 20W', 'Lenovo Tab M10 Tablet'})",0.30233333333333334,0.08516666666666667,0.023833333333333335,0.07883131201764057,0.9256122741797327,1.0,-0.00191538888888889,0.9931224815479753,-0.10329382579933853,0.06553620531622364,-0.006925146273302348,0.17933737812232325
"frozenset({'Lenovo Tab M10 Tablet', 'Xiaomi Redmi Note 11 Smartphone'})",frozenset({'Samsung Galaxy A52 Smartphone'}),0.087,0.2946666666666667,0.0235,0.27011494252873564,0.9166796692151661,1.0,-0.002135999999999999,0.9663622047244096,-0.0905410847127143,0.06561191251744997,-0.03480868261521416,0.17493303687522754
"frozenset({'Samsung Galaxy A52 Smartphone', 'Xiaomi Redmi Note 11 Smartphone'})",frozenset({'Lenovo Tab M10 Tablet'}),0.0885,0.2926666666666667,0.0235,0.2655367231638418,0.907300876414038,1.0,-0.0024010000000000004,0.9630615384615385,-0.10079235976281684,0.06570363466915191,-0.03835524529145836,0.1729164253632421
"frozenset({'Lenovo Tab M10 Tablet', 'Samsung Galaxy A52 Smartphone'})",frozenset({'Xiaomi Redmi Note 11 Smartphone'}),0.08483333333333333,0.30233333333333334,0.0235,0.2770137524557957,0.9162527644623892,1.0,-0.0021479444444444454,0.9649791666666666,-0.09080543052314764,0.06461961503208066,-0.03629180250005398,0.17737126432051084
frozenset({'Xiaomi Redmi Note 11 Smartphone'}),"frozenset({'Lenovo Tab M10 Tablet', 'Samsung Galaxy A52 Smartphone'})",0.30233333333333334,0.08483333333333333,0.0235,0.07772877618522601,0.9162527644623892,1.0,-0.0021479444444444454,0.9922966726439529,-0.11583517089305408,0.06461961503208066,-0.007763129282215241,0.17737126432051084
frozenset({'Lenovo Tab M10 Tablet'}),"frozenset({'Samsung Galaxy A52 Smartphone', 'Xiaomi Redmi Note 11 Smartphone'})",0.2926666666666667,0.0885,0.0235,0.08029612756264236,0.907300876414038,1.0,-0.0024010000000000004,0.9910798761609907,-0.1262134221131943,0.06570363466915191,-0.009000408598307886,0.1729164253632421
frozenset({'Samsung Galaxy A52 Smartphone'}),"frozenset({'Lenovo Tab M10 Tablet', 'Xiaomi Redmi Note 11 Smartphone'})",0.2946666666666667,0.087,0.0235,0.07975113122171945,0.9166796692151662,1.0,-0.002135999999999999,0.9921229256299938,-0.1141554138311896,0.06561191251744997,-0.007939615310274416,0.17493303687522754
"frozenset({'Samsung Galaxy A52 Smartphone', 'Xiaomi Redmi Note 11 Smartphone'})",frozenset({'Mi Fast Charger 20W'}),0.0885,0.30316666666666664,0.027833333333333335,0.3145009416195857,1.0373862835170502,1.0,0.0010030833333333385,1.0165343406593408,0.0395380385690497,0.07650022904260194,0.01626540294606896,0.20315481385542233
"frozenset({'Mi Fast Charger 20W', 'Xiaomi Redmi Note 11 Smartphone'})",frozenset({'Samsung Galaxy A52 Smartphone'}),0.0925,0.2946666666666667,0.027833333333333335,0.30090090090090094,1.0211569035098447,1.0,0.0005766666666666663,1.008917525773196,0.022830372313224774,0.0774582560296846,0.008838706381239483,0.19767895723778078
"frozenset({'Mi Fast Charger 20W', 'Samsung Galaxy A52 Smartphone'})",frozenset({'Xiaomi Redmi Note 11 Smartphone'}),0.09066666666666667,0.30233333333333334,0.027833333333333335,0.3069852941176471,1.0153868603670797,1.0,0.00042177777777777786,1.0067126436781608,0.016664617978120008,0.07622090369694204,0.006667884545122411,0.19952351806213114
frozenset({'Xiaomi Redmi Note 11 Smartphone'}),"frozenset({'Mi Fast Charger 20W', 'Samsung Galaxy A52 Smartphone'})",0.30233333333333334,0.09066666666666667,0.027833333333333335,0.09206174200661522,1.0153868603670797,1.0,0.00042177777777777786,1.0015365310665858,0.021720534087105295,0.07622090369694204,0.0015341737609404888,0.19952351806213114
frozenset({'Samsung Galaxy A52 Smartphone'}),"frozenset({'Mi Fast Charger 20W', 'Xiaomi Redmi Note 11 Smartphone'})",0.2946666666666667,0.0925,0.027833333333333335,0.09445701357466063,1.0211569035098447,1.0,0.0005766666666666663,1.0021611492816989,0.02937414396160418,0.0774582560296846,0.002156488787504829,0.19767895723778078
frozenset({'Mi Fast Charger 20W'}),"frozenset({'Samsung Galaxy A52 Smartphone', 'Xiaomi Redmi Note 11 Smartphone'})",0.30316666666666664,0.0885,0.027833333333333335,0.09180868609125895,1.0373862835170502,1.0,0.0010030833333333385,1.0036431598062954,0.051718137511153506,0.07650022904260194,0.0036299353716499724,0.20315481385542233
"frozenset({'Dell Inspiron 3501 Laptop', 'Boat Stone 200 Bluetooth Speaker', 'Amazfit Bip U Pro Smartwatch'})",frozenset({'Anker PowerCore 10K Powerbank'}),0.022166666666666668,0.301,0.007333333333333333,0.3308270676691729,1.099093248070342,1.0,0.0006611666666666667,1.0445730337078651,0.09220292235461829,0.023218997361477575,0.042671055320705184,0.1775951506673661
"frozenset({'Dell Inspiron 3501 Laptop', 'Boat Stone 200 Bluetooth Speaker', 'Anker PowerCore 10K Powerbank'})",frozenset({'Amazfit Bip U Pro Smartwatch'}),0.024,0.297,0.007333333333333333,0.3055555555555555,1.02880658436214,1.0,0.0002053333333333334,1.01232,0.028688524590163945,0.023379383634431455,0.012170064801643723,0.16512345679012344
"frozenset({'Dell Inspiron 3501 Laptop', 'Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank'})",frozenset({'Boat Stone 200 Bluetooth Speaker'}),0.0275,0.29833333333333334,0.007333333333333333,0.26666666666666666,0.8938547486033519,1.0,-0.0008708333333333337,0.9568181818181817,-0.10882016036655218,0.023024594453165882,-0.04513064133016628,0.1456238361266294
"frozenset({'Boat Stone 200 Bluetooth Speaker', 'Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank'})",frozenset({'Dell Inspiron 3501 Laptop'}),0.0255,0.2925,0.007333333333333333,0.28758169934640526,0.9831852969107873,1.0,-0.00012541666666666604,0.9930963302752295,-0.017247109246971645,0.023605150214592276,-0.006951661701193951,0.15632646220881516
"frozenset({'Dell Inspiron 3501 Laptop', 'Boat Stone 200 Bluetooth Speaker'})","frozenset({'Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank'})",0.08,0.08983333333333333,0.007333333333333333,0.09166666666666666,1.0204081632653061,1.0,0.00014666666666666647,1.0020183486238532,0.02173913043478258,0.045128205128205125,0.0020142830983336303,0.08664965986394557
"frozenset({'Dell Inspiron 3501 Laptop', 'Amazfit Bip U Pro Smartwatch'})","frozenset({'Boat Stone 200 Bluetooth Speaker', 'Anker PowerCore 10K Powerbank'})",0.09016666666666667,0.09133333333333334,0.007333333333333333,0.08133086876155267,0.8904839645425474,1.0,-0.0009018888888888904,0.9891120053655265,-0.11907695918786511,0.042105263157894736,-0.011007848024703596,0.08081141978223619
"frozenset({'Dell Inspiron 3501 Laptop', 'Anker PowerCore 10K Powerbank'})","frozenset({'Boat Stone 200 Bluetooth Speaker', 'Amazfit Bip U Pro Smartwatch'})",0.0865,0.08416666666666667,0.007333333333333333,0.08477842003853565,1.0072683568934928,1.0,5.291666666666726e-05,1.0006684210526315,0.00789918893367178,0.044897959183673466,0.0006679745643701401,0.0859535664549114
"frozenset({'Boat Stone 200 Bluetooth Speaker', 'Amazfit Bip U Pro Smartwatch'})","frozenset({'Dell Inspiron 3501 Laptop', 'Anker PowerCore 10K Powerbank'})",0.08416666666666667,0.0865,0.007333333333333333,0.08712871287128712,1.0072683568934928,1.0,5.291666666666726e-05,1.0006887201735357,0.007879063611547776,0.044897959183673466,0.0006882461645179302,0.0859535664549114
"frozenset({'Boat Stone 200 Bluetooth Speaker', 'Anker PowerCore 10K Powerbank'})","frozenset({'Dell Inspiron 3501 Laptop', 'Amazfit Bip U Pro Smartwatch'})",0.09133333333333334,0.09016666666666667,0.007333333333333333,0.08029197080291971,0.8904839645425475,1.0,-0.0009018888888888904,0.9892632275132275,-0.11921162008547655,0.042105263157894736,-0.01085330192022015,0.08081141978223619
"frozenset({'Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank'})","frozenset({'Dell Inspiron 3501 Laptop', 'Boat Stone 200 Bluetooth Speaker'})",0.08983333333333333,0.08,0.007333333333333333,0.08163265306122448,1.020408163265306,1.0,0.00014666666666666647,1.0017777777777779,0.021973997436366938,0.045128205128205125,0.001774622892635306,0.08664965986394557
"frozenset({'Boat Stone 200 Bluetooth Speaker', 'Amazfit Bip U Pro Smartwatch', 'HP Pavilion 15 Laptop'})",frozenset({'Anker PowerCore 10K Powerbank'}),0.023666666666666666,0.301,0.005666666666666667,0.23943661971830987,0.7954704974030229,1.0,-0.001456999999999999,0.9190555555555556,-0.20845388357231412,0.017763845350052248,-0.08807350541014322,0.12913137741175737
"frozenset({'Boat Stone 200 Bluetooth Speaker', 'Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank'})",frozenset({'HP Pavilion 15 Laptop'}),0.0255,0.2951666666666667,0.005666666666666667,0.22222222222222227,0.7528703180877094,1.0,-0.0018600833333333334,0.9062142857142857,-0.25196699289963537,0.01798941798941799,-0.10349176322219591,0.12071020766672942
"frozenset({'Boat Stone 200 Bluetooth Speaker', 'HP Pavilion 15 Laptop', 'Anker PowerCore 10K Powerbank'})",frozenset({'Amazfit Bip U Pro Smartwatch'}),0.025666666666666667,0.297,0.005666666666666667,0.2207792207792208,0.7433643797280162,1.0,-0.0019563333333333325,0.9021833333333333,-0.2616273886296768,0.017875920084121977,-0.10842216105373995,0.1199294532627866
"frozenset({'Amazfit Bip U Pro Smartwatch', 'HP Pavilion 15 Laptop', 'Anker PowerCore 10K Powerbank'})",frozenset({'Boat Stone 200 Bluetooth Speaker'}),0.025666666666666667,0.29833333333333334,0.005666666666666667,0.2207792207792208,0.7400420808242038,1.0,-0.0019905555555555553,0.9004722222222221,-0.26499127296393804,0.01780104712041885,-0.11052842644291573,0.11988681709352102
"frozenset({'Boat Stone 200 Bluetooth Speaker', 'Amazfit Bip U Pro Smartwatch'})","frozenset({'HP Pavilion 15 Laptop', 'Anker PowerCore 10K Powerbank'})",0.08416666666666667,0.08483333333333333,0.005666666666666667,0.06732673267326733,0.7936353556770216,1.0,-0.0014734722222222215,0.9812296532200991,-0.2211360083376758,0.03469387755102041,-0.019129412485958112,0.06706218755470833
"frozenset({'Boat Stone 200 Bluetooth Speaker', 'HP Pavilion 15 Laptop'})","frozenset({'Amazfit Bip U Pro Smartwatch', 'Anker PowerCore 10K Powerbank'})",0.09016666666666667,0.08983333333333333,0.005666666666666667,0.06284658040665435,0.6995908765119222,1.0,-0.0024333055555555566,0.9712034845496385,-0.32063468823777025,0.032504780114722756,-0.029650341981335638,0.062963178886073
"frozenset({'Boat Stone 200 Bluetooth Speaker', 'Anker PowerCore 10K Powerbank'})","frozenset({'Amazfit Bip U Pro Smartwatch', 'HP Pavilion 15 Laptop'})",0.09133333333333334,0.08766666666666667,0.005666666666666667,0.06204379562043796,0.707723904415642,1.0,-0.0023402222222222227,0.9726822308690013,-0.31247403714913063,0.032692307692307694,-0.028084988359037683,0.06334128944519997
