product,recommended_product,product_category,recommended_category,type,lift,confidence,support
Anker PowerCore 10K Powerbank,Dell Inspiron 3501 Laptop,Powerbank,Laptop,cross_category,0.8545100424175706,0.0686456400742115,0.006166666666666667
Anker PowerCore 10K Powerbank,Lenovo Tab M10 Tablet,Powerbank,Tablet,cross_category,0.8545100424175706,0.0686456400742115,0.006166666666666667
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.8101243650376599,0.07007575757575758,0.006166666666666667
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,Smartwatch,Powerbank,cross_category,0.8101243650376599,0.07007575757575758,0.006166666666666667
Lenovo Tab M10 Tablet,Dell Inspiron 3501 Laptop,Tablet,Laptop,cross_category,0.8101243650376599,0.07007575757575758,0.006166666666666667
Lenovo Tab M10 Tablet,Anker PowerCore 10K Powerbank,Tablet,Powerbank,cross_category,0.8101243650376599,0.07007575757575758,0.006166666666666667
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.81012436503766,0.07129094412331408,0.006166666666666667
Dell Inspiron 3501 Laptop,Lenovo Tab M10 Tablet,Laptop,Tablet,cross_category,0.81012436503766,0.07129094412331408,0.006166666666666667
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,Powerbank,Smartwatch,cross_category,0.81012436503766,0.07129094412331408,0.006166666666666667
Anker PowerCore 10K Powerbank,Lenovo Tab M10 Tablet,Powerbank,Tablet,cross_category,0.81012436503766,0.07129094412331408,0.006166666666666667
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.8545100424175704,0.07676348547717841,0.006166666666666667
Dell Inspiron 3501 Laptop,Anker PowerCore 10K Powerbank,Laptop,Powerbank,cross_category,0.8545100424175704,0.07676348547717841,0.006166666666666667
Lenovo Tab M10 Tablet,Amazfit Bip U Pro Smartwatch,Tablet,Smartwatch,cross_category,0.8545100424175704,0.07676348547717841,0.006166666666666667
Lenovo Tab M10 Tablet,Anker PowerCore 10K Powerbank,Tablet,Powerbank,cross_category,0.8545100424175704,0.07676348547717841,0.006166666666666667
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,Powerbank,Smartwatch,cross_category,0.7876222677135183,0.0710172744721689,0.006166666666666667
Anker PowerCore 10K Powerbank,Dell Inspiron 3501 Laptop,Powerbank,Laptop,cross_category,0.7876222677135183,0.0710172744721689,0.006166666666666667
Lenovo Tab M10 Tablet,Amazfit Bip U Pro Smartwatch,Tablet,Smartwatch,cross_category,0.7876222677135183,0.0710172744721689,0.006166666666666667
Lenovo Tab M10 Tablet,Dell Inspiron 3501 Laptop,Tablet,Laptop,cross_category,0.7876222677135183,0.0710172744721689,0.006166666666666667
Amazfit Bip U Pro Smartwatch,Mi Fast Charger 20W,Smartwatch,Charger,cross_category,0.6597031335898845,0.19999999999999998,0.0055
Dell Inspiron 3501 Laptop,Mi Fast Charger 20W,Laptop,Charger,cross_category,0.6597031335898845,0.19999999999999998,0.0055
Anker PowerCore 10K Powerbank,Mi Fast Charger 20W,Powerbank,Charger,cross_category,0.6597031335898845,0.19999999999999998,0.0055
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,Smartwatch,Powerbank,cross_category,0.6644518272425249,0.19999999999999998,0.0055
Dell Inspiron 3501 Laptop,Anker PowerCore 10K Powerbank,Laptop,Powerbank,cross_category,0.6644518272425249,0.19999999999999998,0.0055
Mi Fast Charger 20W,Anker PowerCore 10K Powerbank,Charger,Powerbank,cross_category,0.6644518272425249,0.19999999999999998,0.0055
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.8295625942684766,0.24264705882352938,0.0055
Anker PowerCore 10K Powerbank,Dell Inspiron 3501 Laptop,Powerbank,Laptop,cross_category,0.8295625942684766,0.24264705882352938,0.0055
Mi Fast Charger 20W,Dell Inspiron 3501 Laptop,Charger,Laptop,cross_category,0.8295625942684766,0.24264705882352938,0.0055
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.8818342151675485,0.26190476190476186,0.0055
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,Powerbank,Smartwatch,cross_category,0.8818342151675485,0.26190476190476186,0.0055
Mi Fast Charger 20W,Amazfit Bip U Pro Smartwatch,Charger,Smartwatch,cross_category,0.8818342151675485,0.26190476190476186,0.0055
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,Smartwatch,Powerbank,cross_category,0.7423710130364849,0.060998151571164505,0.0055
Amazfit Bip U Pro Smartwatch,Mi Fast Charger 20W,Smartwatch,Charger,cross_category,0.7423710130364849,0.060998151571164505,0.0055
Dell Inspiron 3501 Laptop,Anker PowerCore 10K Powerbank,Laptop,Powerbank,cross_category,0.7423710130364849,0.060998151571164505,0.0055
Dell Inspiron 3501 Laptop,Mi Fast Charger 20W,Laptop,Charger,cross_category,0.7423710130364849,0.060998151571164505,0.0055
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.6983782105998292,0.061224489795918366,0.0055
Amazfit Bip U Pro Smartwatch,Mi Fast Charger 20W,Smartwatch,Charger,cross_category,0.6983782105998292,0.061224489795918366,0.0055
Anker PowerCore 10K Powerbank,Dell Inspiron 3501 Laptop,Powerbank,Laptop,cross_category,0.6983782105998292,0.061224489795918366,0.0055
Anker PowerCore 10K Powerbank,Mi Fast Charger 20W,Powerbank,Charger,cross_category,0.6983782105998292,0.061224489795918366,0.0055
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.7144248879651881,0.06179775280898876,0.0055
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,Smartwatch,Powerbank,cross_category,0.7144248879651881,0.06179775280898876,0.0055
Mi Fast Charger 20W,Dell Inspiron 3501 Laptop,Charger,Laptop,cross_category,0.7144248879651881,0.06179775280898876,0.0055
Mi Fast Charger 20W,Anker PowerCore 10K Powerbank,Charger,Powerbank,cross_category,0.7144248879651881,0.06179775280898876,0.0055
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.714424887965188,0.06358381502890173,0.0055
Dell Inspiron 3501 Laptop,Mi Fast Charger 20W,Laptop,Charger,cross_category,0.714424887965188,0.06358381502890173,0.0055
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,Powerbank,Smartwatch,cross_category,0.714424887965188,0.06358381502890173,0.0055
Anker PowerCore 10K Powerbank,Mi Fast Charger 20W,Powerbank,Charger,cross_category,0.714424887965188,0.06358381502890173,0.0055
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.6983782105998292,0.06273764258555133,0.0055
Dell Inspiron 3501 Laptop,Anker PowerCore 10K Powerbank,Laptop,Powerbank,cross_category,0.6983782105998292,0.06273764258555133,0.0055
Mi Fast Charger 20W,Amazfit Bip U Pro Smartwatch,Charger,Smartwatch,cross_category,0.6983782105998292,0.06273764258555133,0.0055
Mi Fast Charger 20W,Anker PowerCore 10K Powerbank,Charger,Powerbank,cross_category,0.6983782105998292,0.06273764258555133,0.0055
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,Powerbank,Smartwatch,cross_category,0.7423710130364849,0.06693711967545639,0.0055
Anker PowerCore 10K Powerbank,Dell Inspiron 3501 Laptop,Powerbank,Laptop,cross_category,0.7423710130364849,0.06693711967545639,0.0055
Mi Fast Charger 20W,Amazfit Bip U Pro Smartwatch,Charger,Smartwatch,cross_category,0.7423710130364849,0.06693711967545639,0.0055
Mi Fast Charger 20W,Dell Inspiron 3501 Laptop,Charger,Laptop,cross_category,0.7423710130364849,0.06693711967545639,0.0055
Amazfit Bip U Pro Smartwatch,Samsung Galaxy A52 Smartphone,Smartwatch,Smartphone,cross_category,0.6375976964212258,0.18787878787878787,0.005166666666666667
Dell Inspiron 3501 Laptop,Samsung Galaxy A52 Smartphone,Laptop,Smartphone,cross_category,0.6375976964212258,0.18787878787878787,0.005166666666666667
Anker PowerCore 10K Powerbank,Samsung Galaxy A52 Smartphone,Powerbank,Smartphone,cross_category,0.6375976964212258,0.18787878787878787,0.005166666666666667
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,Smartwatch,Powerbank,cross_category,0.7102760911902853,0.21379310344827587,0.005166666666666667
Dell Inspiron 3501 Laptop,Anker PowerCore 10K Powerbank,Laptop,Powerbank,cross_category,0.7102760911902853,0.21379310344827587,0.005166666666666667
Samsung Galaxy A52 Smartphone,Anker PowerCore 10K Powerbank,Smartphone,Powerbank,cross_category,0.7102760911902853,0.21379310344827587,0.005166666666666667
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.7792860734037205,0.22794117647058823,0.005166666666666667
Anker PowerCore 10K Powerbank,Dell Inspiron 3501 Laptop,Powerbank,Laptop,cross_category,0.7792860734037205,0.22794117647058823,0.005166666666666667
Samsung Galaxy A52 Smartphone,Dell Inspiron 3501 Laptop,Smartphone,Laptop,cross_category,0.7792860734037205,0.22794117647058823,0.005166666666666667
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.7907356392204878,0.23484848484848486,0.005166666666666667
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,Powerbank,Smartwatch,cross_category,0.7907356392204878,0.23484848484848486,0.005166666666666667
Samsung Galaxy A52 Smartphone,Amazfit Bip U Pro Smartwatch,Smartphone,Smartwatch,cross_category,0.7907356392204878,0.23484848484848486,0.005166666666666667
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,Smartwatch,Powerbank,cross_category,0.690377034941986,0.05730129390018484,0.005166666666666667
Amazfit Bip U Pro Smartwatch,Samsung Galaxy A52 Smartphone,Smartwatch,Smartphone,cross_category,0.690377034941986,0.05730129390018484,0.005166666666666667
Dell Inspiron 3501 Laptop,Anker PowerCore 10K Powerbank,Laptop,Powerbank,cross_category,0.690377034941986,0.05730129390018484,0.005166666666666667
Dell Inspiron 3501 Laptop,Samsung Galaxy A52 Smartphone,Laptop,Smartphone,cross_category,0.690377034941986,0.05730129390018484,0.005166666666666667
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.6739911873840445,0.057513914656771796,0.005166666666666667
Amazfit Bip U Pro Smartwatch,Samsung Galaxy A52 Smartphone,Smartwatch,Smartphone,cross_category,0.6739911873840445,0.057513914656771796,0.005166666666666667
Anker PowerCore 10K Powerbank,Dell Inspiron 3501 Laptop,Powerbank,Laptop,cross_category,0.6739911873840445,0.057513914656771796,0.005166666666666667
Anker PowerCore 10K Powerbank,Samsung Galaxy A52 Smartphone,Powerbank,Smartphone,cross_category,0.6739911873840445,0.057513914656771796,0.005166666666666667
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.7096663423567791,0.061386138613861385,0.005166666666666667
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,Smartwatch,Powerbank,cross_category,0.7096663423567791,0.061386138613861385,0.005166666666666667
Samsung Galaxy A52 Smartphone,Dell Inspiron 3501 Laptop,Smartphone,Laptop,cross_category,0.7096663423567791,0.061386138613861385,0.005166666666666667
Samsung Galaxy A52 Smartphone,Anker PowerCore 10K Powerbank,Smartphone,Powerbank,cross_category,0.7096663423567791,0.061386138613861385,0.005166666666666667
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.7096663423567791,0.05973025048169557,0.005166666666666667
Dell Inspiron 3501 Laptop,Samsung Galaxy A52 Smartphone,Laptop,Smartphone,cross_category,0.7096663423567791,0.05973025048169557,0.005166666666666667
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,Powerbank,Smartwatch,cross_category,0.7096663423567791,0.05973025048169557,0.005166666666666667
Anker PowerCore 10K Powerbank,Samsung Galaxy A52 Smartphone,Powerbank,Smartphone,cross_category,0.7096663423567791,0.05973025048169557,0.005166666666666667
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.6739911873840445,0.060546875,0.005166666666666667
Dell Inspiron 3501 Laptop,Anker PowerCore 10K Powerbank,Laptop,Powerbank,cross_category,0.6739911873840445,0.060546875,0.005166666666666667
Samsung Galaxy A52 Smartphone,Amazfit Bip U Pro Smartwatch,Smartphone,Smartwatch,cross_category,0.6739911873840445,0.060546875,0.005166666666666667
Samsung Galaxy A52 Smartphone,Anker PowerCore 10K Powerbank,Smartphone,Powerbank,cross_category,0.6739911873840445,0.060546875,0.005166666666666667
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,Powerbank,Smartwatch,cross_category,0.690377034941986,0.06224899598393574,0.005166666666666667
Anker PowerCore 10K Powerbank,Dell Inspiron 3501 Laptop,Powerbank,Laptop,cross_category,0.690377034941986,0.06224899598393574,0.005166666666666667
Samsung Galaxy A52 Smartphone,Amazfit Bip U Pro Smartwatch,Smartphone,Smartwatch,cross_category,0.690377034941986,0.06224899598393574,0.005166666666666667
Samsung Galaxy A52 Smartphone,Dell Inspiron 3501 Laptop,Smartphone,Laptop,cross_category,0.690377034941986,0.06224899598393574,0.005166666666666667
Amazfit Bip U Pro Smartwatch,Xiaomi Redmi Note 11 Smartphone,Smartwatch,Smartphone,cross_category,0.7216598175804351,0.2181818181818182,0.006
Dell Inspiron 3501 Laptop,Xiaomi Redmi Note 11 Smartphone,Laptop,Smartphone,cross_category,0.7216598175804351,0.2181818181818182,0.006
Anker PowerCore 10K Powerbank,Xiaomi Redmi Note 11 Smartphone,Powerbank,Smartphone,cross_category,0.7216598175804351,0.2181818181818182,0.006
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,Smartwatch,Powerbank,cross_category,0.7522096157462547,0.22641509433962265,0.006
Dell Inspiron 3501 Laptop,Anker PowerCore 10K Powerbank,Laptop,Powerbank,cross_category,0.7522096157462547,0.22641509433962265,0.006
Xiaomi Redmi Note 11 Smartphone,Anker PowerCore 10K Powerbank,Smartphone,Powerbank,cross_category,0.7522096157462547,0.22641509433962265,0.006
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.7597340930674265,0.22222222222222224,0.006
Anker PowerCore 10K Powerbank,Dell Inspiron 3501 Laptop,Powerbank,Laptop,cross_category,0.7597340930674265,0.22222222222222224,0.006
Xiaomi Redmi Note 11 Smartphone,Dell Inspiron 3501 Laptop,Smartphone,Laptop,cross_category,0.7597340930674265,0.22222222222222224,0.006
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.8027292795504716,0.23841059602649006,0.006
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,Powerbank,Smartwatch,cross_category,0.8027292795504716,0.23841059602649006,0.006
Xiaomi Redmi Note 11 Smartphone,Amazfit Bip U Pro Smartwatch,Smartphone,Smartwatch,cross_category,0.8027292795504716,0.23841059602649006,0.006
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,Smartwatch,Powerbank,cross_category,0.753321940501517,0.066543438077634,0.006
Amazfit Bip U Pro Smartwatch,Xiaomi Redmi Note 11 Smartphone,Smartwatch,Smartphone,cross_category,0.753321940501517,0.066543438077634,0.006
Dell Inspiron 3501 Laptop,Anker PowerCore 10K Powerbank,Laptop,Powerbank,cross_category,0.753321940501517,0.066543438077634,0.006
Dell Inspiron 3501 Laptop,Xiaomi Redmi Note 11 Smartphone,Laptop,Smartphone,cross_category,0.753321940501517,0.066543438077634,0.006
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.7796539202876056,0.06679035250463822,0.006
Amazfit Bip U Pro Smartwatch,Xiaomi Redmi Note 11 Smartphone,Smartwatch,Smartphone,cross_category,0.7796539202876056,0.06679035250463822,0.006
Anker PowerCore 10K Powerbank,Dell Inspiron 3501 Laptop,Powerbank,Laptop,cross_category,0.7796539202876056,0.06679035250463822,0.006
Anker PowerCore 10K Powerbank,Xiaomi Redmi Note 11 Smartphone,Powerbank,Smartphone,cross_category,0.7796539202876056,0.06679035250463822,0.006
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,Smartwatch,Laptop,cross_category,0.7405426531997614,0.06405693950177936,0.006
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,Smartwatch,Powerbank,cross_category,0.7405426531997614,0.06405693950177936,0.006
Xiaomi Redmi Note 11 Smartphone,Dell Inspiron 3501 Laptop,Smartphone,Laptop,cross_category,0.7405426531997614,0.06405693950177936,0.006
Xiaomi Redmi Note 11 Smartphone,Anker PowerCore 10K Powerbank,Smartphone,Powerbank,cross_category,0.7405426531997614,0.06405693950177936,0.006
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.7405426531997615,0.06936416184971099,0.006
Dell Inspiron 3501 Laptop,Xiaomi Redmi Note 11 Smartphone,Laptop,Smartphone,cross_category,0.7405426531997615,0.06936416184971099,0.006
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,Powerbank,Smartwatch,cross_category,0.7405426531997615,0.06936416184971099,0.006
Anker PowerCore 10K Powerbank,Xiaomi Redmi Note 11 Smartphone,Powerbank,Smartphone,cross_category,0.7405426531997615,0.06936416184971099,0.006
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.7796539202876057,0.07003891050583658,0.006
Dell Inspiron 3501 Laptop,Anker PowerCore 10K Powerbank,Laptop,Powerbank,cross_category,0.7796539202876057,0.07003891050583658,0.006
Xiaomi Redmi Note 11 Smartphone,Amazfit Bip U Pro Smartwatch,Smartphone,Smartwatch,cross_category,0.7796539202876057,0.07003891050583658,0.006
Xiaomi Redmi Note 11 Smartphone,Anker PowerCore 10K Powerbank,Smartphone,Powerbank,cross_category,0.7796539202876057,0.07003891050583658,0.006
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,Powerbank,Smartwatch,cross_category,0.753321940501517,0.06792452830188679,0.006
Anker PowerCore 10K Powerbank,Dell Inspiron 3501 Laptop,Powerbank,Laptop,cross_category,0.753321940501517,0.06792452830188679,0.006
Xiaomi Redmi Note 11 Smartphone,Amazfit Bip U Pro Smartwatch,Smartphone,Smartwatch,cross_category,0.753321940501517,0.06792452830188679,0.006
Xiaomi Redmi Note 11 Smartphone,Dell Inspiron 3501 Laptop,Smartphone,Laptop,cross_category,0.753321940501517,0.06792452830188679,0.006
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,Smartwatch,Powerbank,cross_category,0.8159934720522236,0.24561403508771928,0.007
HP Pavilion 15 Laptop,Anker PowerCore 10K Powerbank,Laptop,Powerbank,cross_category,0.8159934720522236,0.24561403508771928,0.007
JBL C200 Bass Earphones,Anker PowerCore 10K Powerbank,Earphones,Powerbank,cross_category,0.8159934720522236,0.24561403508771928,0.007
Amazfit Bip U Pro Smartwatch,JBL C200 Bass Earphones,Smartwatch,Earphones,cross_category,0.8917513004706464,0.2727272727272727,0.007
HP Pavilion 15 Laptop,JBL C200 Bass Earphones,Laptop,Earphones,cross_category,0.8917513004706464,0.2727272727272727,0.007
Anker PowerCore 10K Powerbank,JBL C200 Bass Earphones,Powerbank,Earphones,cross_category,0.8917513004706464,0.2727272727272727,0.007
Amazfit Bip U Pro Smartwatch,HP Pavilion 15 Laptop,Smartwatch,Laptop,cross_category,0.9121313469139557,0.2692307692307693,0.007
JBL C200 Bass Earphones,HP Pavilion 15 Laptop,Earphones,Laptop,cross_category,0.9121313469139557,0.2692307692307693,0.007
Anker PowerCore 10K Powerbank,HP Pavilion 15 Laptop,Powerbank,Laptop,cross_category,0.9121313469139557,0.2692307692307693,0.007
HP Pavilion 15 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.8622813500862282,0.25609756097560976,0.007
JBL C200 Bass Earphones,Amazfit Bip U Pro Smartwatch,Earphones,Smartwatch,cross_category,0.8622813500862282,0.25609756097560976,0.007
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,Powerbank,Smartwatch,cross_category,0.8622813500862282,0.25609756097560976,0.007
Amazfit Bip U Pro Smartwatch,JBL C200 Bass Earphones,Smartwatch,Earphones,cross_category,0.8317490494296578,0.07984790874524715,0.007
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,Smartwatch,Powerbank,cross_category,0.8317490494296578,0.07984790874524715,0.007
HP Pavilion 15 Laptop,JBL C200 Bass Earphones,Laptop,Earphones,cross_category,0.8317490494296578,0.07984790874524715,0.007
HP Pavilion 15 Laptop,Anker PowerCore 10K Powerbank,Laptop,Powerbank,cross_category,0.8317490494296578,0.07984790874524715,0.007
Amazfit Bip U Pro Smartwatch,HP Pavilion 15 Laptop,Smartwatch,Laptop,cross_category,0.8655391759517497,0.07342657342657342,0.007
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,Smartwatch,Powerbank,cross_category,0.8655391759517497,0.07342657342657342,0.007
JBL C200 Bass Earphones,HP Pavilion 15 Laptop,Earphones,Laptop,cross_category,0.8655391759517497,0.07342657342657342,0.007
JBL C200 Bass Earphones,Anker PowerCore 10K Powerbank,Earphones,Powerbank,cross_category,0.8655391759517497,0.07342657342657342,0.007
Amazfit Bip U Pro Smartwatch,HP Pavilion 15 Laptop,Smartwatch,Laptop,cross_category,0.8187959151181569,0.07792207792207792,0.007
Amazfit Bip U Pro Smartwatch,JBL C200 Bass Earphones,Smartwatch,Earphones,cross_category,0.8187959151181569,0.07792207792207792,0.007
Anker PowerCore 10K Powerbank,HP Pavilion 15 Laptop,Powerbank,Laptop,cross_category,0.8187959151181569,0.07792207792207792,0.007
Anker PowerCore 10K Powerbank,JBL C200 Bass Earphones,Powerbank,Earphones,cross_category,0.8187959151181569,0.07792207792207792,0.007
HP Pavilion 15 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.8187959151181567,0.07355516637478109,0.007
HP Pavilion 15 Laptop,Anker PowerCore 10K Powerbank,Laptop,Powerbank,cross_category,0.8187959151181567,0.07355516637478109,0.007
JBL C200 Bass Earphones,Amazfit Bip U Pro Smartwatch,Earphones,Smartwatch,cross_category,0.8187959151181567,0.07355516637478109,0.007
JBL C200 Bass Earphones,Anker PowerCore 10K Powerbank,Earphones,Powerbank,cross_category,0.8187959151181567,0.07355516637478109,0.007
HP Pavilion 15 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.8655391759517497,0.0825147347740668,0.007
HP Pavilion 15 Laptop,JBL C200 Bass Earphones,Laptop,Earphones,cross_category,0.8655391759517497,0.0825147347740668,0.007
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,Powerbank,Smartwatch,cross_category,0.8655391759517497,0.0825147347740668,0.007
Anker PowerCore 10K Powerbank,JBL C200 Bass Earphones,Powerbank,Earphones,cross_category,0.8655391759517497,0.0825147347740668,0.007
JBL C200 Bass Earphones,Amazfit Bip U Pro Smartwatch,Earphones,Smartwatch,cross_category,0.8317490494296578,0.07291666666666667,0.007
JBL C200 Bass Earphones,HP Pavilion 15 Laptop,Earphones,Laptop,cross_category,0.8317490494296578,0.07291666666666667,0.007
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,Powerbank,Smartwatch,cross_category,0.8317490494296578,0.07291666666666667,0.007
Anker PowerCore 10K Powerbank,HP Pavilion 15 Laptop,Powerbank,Laptop,cross_category,0.8317490494296578,0.07291666666666667,0.007
Amazfit Bip U Pro Smartwatch,Lenovo Tab M10 Tablet,Smartwatch,Tablet,cross_category,0.8431204330976539,0.24675324675324675,0.006333333333333333
HP Pavilion 15 Laptop,Lenovo Tab M10 Tablet,Laptop,Tablet,cross_category,0.8431204330976539,0.24675324675324675,0.006333333333333333
Anker PowerCore 10K Powerbank,Lenovo Tab M10 Tablet,Powerbank,Tablet,cross_category,0.8431204330976539,0.24675324675324675,0.006333333333333333
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,Smartwatch,Powerbank,cross_category,0.8953606182700691,0.2695035460992908,0.006333333333333333
HP Pavilion 15 Laptop,Anker PowerCore 10K Powerbank,Laptop,Powerbank,cross_category,0.8953606182700691,0.2695035460992908,0.006333333333333333
Lenovo Tab M10 Tablet,Anker PowerCore 10K Powerbank,Tablet,Powerbank,cross_category,0.8953606182700691,0.2695035460992908,0.006333333333333333
Amazfit Bip U Pro Smartwatch,HP Pavilion 15 Laptop,Smartwatch,Laptop,cross_category,0.7996324496459521,0.2360248447204969,0.006333333333333333
Anker PowerCore 10K Powerbank,HP Pavilion 15 Laptop,Powerbank,Laptop,cross_category,0.7996324496459521,0.2360248447204969,0.006333333333333333
Lenovo Tab M10 Tablet,HP Pavilion 15 Laptop,Tablet,Laptop,cross_category,0.7996324496459521,0.2360248447204969,0.006333333333333333
HP Pavilion 15 Laptop,Amazfit Bip U Pro Smartwatch,Laptop,Smartwatch,cross_category,0.9074193471356592,0.2695035460992908,0.006333333333333333
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,Powerbank,Smartwatch,cross_category,0.9074193471356592,0.2695035460992908,0.006333333333333333
Lenovo Tab M10 Tablet,Amazfit Bip U Pro Smartwatch,Tablet,Smartwatch,cross_category,0.9074193471356592,0.2695035460992908,0.006333333333333333
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,Smartwatch,Powerbank,cross_category,0.8319771133313385,0.07224334600760456,0.006333333333333333
Amazfit Bip U Pro Smartwatch,Lenovo Tab M10 Tablet,Smartwatch,Tablet,cross_category,0.8319771133313385,0.07224334600760456,0.006333333333333333
HP Pavilion 15 Laptop,Anker PowerCore 10K Powerbank,Laptop,Powerbank,cross_category,0.8319771133313385,0.07224334600760456,0.006333333333333333
HP Pavilion 15 Laptop,Lenovo Tab M10 Tablet,Laptop,Tablet,cross_category,0.8319771133313385,0.07224334600760456,0.006333333333333333
Amazfit Bip U Pro Smartwatch,HP Pavilion 15 Laptop,Smartwatch,Laptop,cross_category,0.8494087667925877,0.07050092764378478,0.006333333333333333
Amazfit Bip U Pro Smartwatch,Lenovo Tab M10 Tablet,Smartwatch,Tablet,cross_category,0.8494087667925877,0.07050092764378478,0.006333333333333333
Anker PowerCore 10K Powerbank,HP Pavilion 15 Laptop,Powerbank,Laptop,cross_category,0.8494087667925877,0.07050092764378478,0.006333333333333333
Anker PowerCore 10K Powerbank,Lenovo Tab M10 Tablet,Powerbank,Tablet,cross_category,0.8494087667925877,0.07050092764378478,0.006333333333333333
Amazfit Bip U Pro Smartwatch,HP Pavilion 15 Laptop,Smartwatch,Laptop,cross_category,0.8483657796035007,0.07196969696969698,0.006333333333333333
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,Smartwatch,Powerbank,cross_category,0.8483657796035007,0.07196969696969698,0.006333333333333333
Lenovo Tab M10 Tablet,HP Pavilion 15 Laptop,Tablet,Laptop,cross_category,0.8483657796035007,0.07196969696969698,0.006333333333333333
Lenovo Tab M10 Tablet,Anker PowerCore 10K Powerbank,Tablet,Powerbank,cross_category,0.8483657796035007,0.07196969696969698,0.006333333333333333
